State_Name,Year,month,Assembly_No,DelimID,Constituency_No,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin_Percentage,ENOP,pid
Mizoram,2003,12,9,3,27,0,2,JOHN ROTLUANGLIANA,M,INC,2638,NA,,7983,9875,MAMIT,ST,NA,NA,4,80.84,33.05,no,1.8,3.03,INC
Mizoram,2003,12,9,3,27,0,3,K. L. BEREMA,M,MZPC,2494,NA,,7983,9875,MAMIT,ST,NA,NA,4,80.84,31.24,no,30.67,3.03,MPC
Mizoram,2003,12,9,3,27,0,4,HAULIANA,M,JD(U),46,NA,,7983,9875,MAMIT,ST,NA,NA,4,80.84,0.58,yes,0,3.03,JD(U)
Mizoram,2003,12,9,3,28,0,1,LIANSUAMA,M,INC,3788,NA,,10274,12862,PHULDUNGSEI,ST,NA,NA,6,79.88,36.87,no,0.22,3.33,INC
Mizoram,2003,12,9,3,28,0,2,J. LALTHANGLIANA,M,MNF,3765,NA,,10274,12862,PHULDUNGSEI,ST,NA,NA,6,79.88,36.65,no,18.65,3.33,MNF
Mizoram,2003,12,9,3,28,0,3,K. THANGZUALA,M,ZNP,1849,NA,,10274,12862,PHULDUNGSEI,ST,NA,NA,6,79.88,18,no,11.34,3.33,ZNP
Mizoram,2003,12,9,3,28,0,4,VANLALNGAIA,M,BJP,684,NA,,10274,12862,PHULDUNGSEI,ST,NA,NA,6,79.88,6.66,yes,5.72,3.33,BJP
Mizoram,2003,12,9,3,28,0,5,C. LALZAMLOVA,M,MZPC,96,NA,,10274,12862,PHULDUNGSEI,ST,NA,NA,6,79.88,0.93,yes,0.04,3.33,MPC
Mizoram,2003,12,9,3,28,0,6,K. LALNUNTLUANGA,M,JD(U),92,NA,,10274,12862,PHULDUNGSEI,ST,NA,NA,6,79.88,0.9,yes,0,3.33,JD(U)
Mizoram,2005,12,9,3,28,1,1,Liansuama,M,IND,6052,NA,,11009,13813,Phuldungsei,ST,NA,NA,5,79.7,54.97,no,17.69,2.27,IND
Mizoram,2005,12,9,3,28,1,2,Lalrobiaka,M,INC,4104,NA,,11009,13813,Phuldungsei,ST,NA,NA,5,79.7,37.28,no,32.45,2.27,INC
Mizoram,2005,12,9,3,28,1,3,Lal Hermawia,M,IND,532,NA,,11009,13813,Phuldungsei,ST,NA,NA,5,79.7,4.83,yes,3.25,2.27,IND
Mizoram,2005,12,9,3,28,1,4,Lal Lungmuana,M,IND,174,NA,,11009,13813,Phuldungsei,ST,NA,NA,5,79.7,1.58,yes,0.25,2.27,IND
Mizoram,2005,12,9,3,28,1,5,K.Thangzuala,M,IND,147,NA,,11009,13813,Phuldungsei,ST,NA,NA,5,79.7,1.34,yes,0,2.27,IND
Mizoram,2003,12,9,3,29,0,1,B. LALTHLENGLIANA,M,MNF,3882,NA,,10189,11857,SATEEK,ST,NA,NA,5,85.93,38.1,no,1.65,2.94,MNF
Mizoram,2003,12,9,3,29,0,2,K. S. THANGA,M,INC,3714,NA,,10189,11857,SATEEK,ST,NA,NA,5,85.93,36.45,no,11.83,2.94,INC
Mizoram,2003,12,9,3,29,0,3,ROKHAWMTHANGA,M,ZNP,2509,NA,,10189,11857,SATEEK,ST,NA,NA,5,85.93,24.62,no,23.95,2.94,ZNP
Mizoram,2003,12,9,3,29,0,4,VANLALHLIRA,M,JD(U),69,NA,,10189,11857,SATEEK,ST,NA,NA,5,85.93,0.68,yes,0.53,2.94,JD(U)
Mizoram,2003,12,9,3,29,0,5,ZAILIANA,M,EU,15,NA,,10189,11857,SATEEK,ST,NA,NA,5,85.93,0.15,yes,0,2.94,EU
Mizoram,2003,12,9,3,30,0,1,LAL THANHAWLA,M,INC,4937,NA,,12485,15568,SERCHHIP,ST,NA,NA,3,80.2,39.54,no,7.42,2.94,INC
Mizoram,2003,12,9,3,30,0,2,J. SAWILAIA,M,IND,4010,NA,,12485,15568,SERCHHIP,ST,NA,NA,3,80.2,32.12,no,3.78,2.94,IND
Mizoram,2003,12,9,3,30,0,3,C. LALRAMZAUVA,M,ZNP,3538,NA,,12485,15568,SERCHHIP,ST,NA,NA,3,80.2,28.34,no,0,2.94,ZNP
Mizoram,2003,12,9,3,31,0,1,K. LIANZUALA,M,INC,2947,NA,,9211,10813,LUNGPHO,ST,NA,NA,6,85.18,31.99,no,3.69,4,INC
Mizoram,2003,12,9,3,31,0,2,VANLALHLANA,M,MZPC,2607,NA,,9211,10813,LUNGPHO,ST,NA,NA,6,85.18,28.3,no,4.96,4,MPC
Mizoram,2003,12,9,3,31,0,3,K. LALNUNMAWIA,M,MNF,2150,NA,,9211,10813,LUNGPHO,ST,NA,NA,6,85.18,23.34,no,7.63,4,MNF
Mizoram,2003,12,9,3,31,0,4,VANLALENMAWIA,M,ZNP,1447,NA,,9211,10813,LUNGPHO,ST,NA,NA,6,85.18,15.71,yes,15.34,4,ZNP
Mizoram,2003,12,9,3,31,0,5,LALCHHUANA,M,JD(U),34,NA,,9211,10813,LUNGPHO,ST,NA,NA,6,85.18,0.37,yes,0.09,4,JD(U)
Mizoram,2003,12,9,3,31,0,6,L. R. ENGMAWIA,M,IND,26,NA,,9211,10813,LUNGPHO,ST,NA,NA,6,85.18,0.28,yes,0,4,IND
Mizoram,2003,12,9,3,32,0,1,SAINGHAKA,M,INC,2712,NA,,8803,10466,TLUNGVEL,ST,NA,NA,5,84.11,30.81,no,4.66,4,INC
Mizoram,2003,12,9,3,32,0,2,LALTHANGLIANA,M,MZPC,2302,NA,,8803,10466,TLUNGVEL,ST,NA,NA,5,84.11,26.15,no,1.16,4,MPC
Mizoram,2003,12,9,3,32,0,3,LALCHHANDAMA RALTE,M,MNF,2200,NA,,8803,10466,TLUNGVEL,ST,NA,NA,5,84.11,24.99,no,7.15,4,MNF
Mizoram,2003,12,9,3,32,0,4,LALBIAKZAMA,M,ZNP,1571,NA,,8803,10466,TLUNGVEL,ST,NA,NA,5,84.11,17.85,no,17.64,4,ZNP
Mizoram,2003,12,9,3,32,0,5,LALTHARZUALA,M,CPI,18,NA,,8803,10466,TLUNGVEL,ST,NA,NA,5,84.11,0.2,yes,0,4,CPI
Mizoram,2006,12,9,3,32,1,1,LALCHHANDAMA RALTE,M,MNF,4692,NA,,9278,11395,Tlungvel(ST),ST,NA,NA,3,81.42,50.57,no,12.37,2.38,MNF
Mizoram,2006,12,9,3,32,1,2,LALTHANLIANA,M,IND,3544,NA,,9278,11395,Tlungvel(ST),ST,NA,NA,3,81.42,38.2,no,26.97,2.38,IND
Mizoram,2006,12,9,3,32,1,3,RUALKHUMA HMAR,M,ZNP,1042,NA,,9278,11395,Tlungvel(ST),ST,NA,NA,3,81.42,11.23,yes,0,2.38,ZNP
Mizoram,2003,12,9,3,33,0,1,DR LALZAMA,M,MNF,4853,NA,,13781,17360,AIZAWL NORTH-I,ST,NA,NA,6,79.38,35.22,no,2.5,3.12,MNF
Mizoram,2003,12,9,3,33,0,2,V. LAICHHINGA,M,MZPC,4509,NA,,13781,17360,AIZAWL NORTH-I,ST,NA,NA,6,79.38,32.72,no,2.14,3.12,MPC
Mizoram,2003,12,9,3,33,0,3,C. LALRUATA,M,INC,4214,NA,,13781,17360,AIZAWL NORTH-I,ST,NA,NA,6,79.38,30.58,no,29.68,3.12,INC
Mizoram,2003,12,9,3,33,0,4,RUALPAWLA,M,IND,124,NA,,13781,17360,AIZAWL NORTH-I,ST,NA,NA,6,79.38,0.9,yes,0.46,3.12,IND
Mizoram,2003,12,9,3,33,0,5,A. SIAMA,M,CPI,61,NA,,13781,17360,AIZAWL NORTH-I,ST,NA,NA,6,79.38,0.44,yes,0.3,3.12,CPI
Mizoram,2003,12,9,3,33,0,6,LALLAWMSANGA,M,JD(U),20,NA,,13781,17360,AIZAWL NORTH-I,ST,NA,NA,6,79.38,0.15,yes,0,3.12,JD(U)
Mizoram,2003,12,9,3,34,0,1,H. LIANSAILOVA,M,INC,4743,NA,,16414,22669,AIZAWL NORTH II,ST,NA,NA,7,72.41,28.9,no,1.19,4,INC
Mizoram,2003,12,9,3,34,0,2,C. SANGZUALA,M,MNF,4548,NA,,16414,22669,AIZAWL NORTH II,ST,NA,NA,7,72.41,27.71,no,5.75,4,MNF
Mizoram,2003,12,9,3,34,0,3,P. B. ROSANGA,M,MZPC,3605,NA,,16414,22669,AIZAWL NORTH II,ST,NA,NA,7,72.41,21.96,no,1.89,4,MPC
Mizoram,2003,12,9,3,34,0,4,R. RONGENGA,M,ZNP,3294,NA,,16414,22669,AIZAWL NORTH II,ST,NA,NA,7,72.41,20.07,no,19.01,4,ZNP
Mizoram,2003,12,9,3,34,0,5,K. ZODINMAWIA,M,BJP,173,NA,,16414,22669,AIZAWL NORTH II,ST,NA,NA,7,72.41,1.05,yes,0.82,4,BJP
Mizoram,2003,12,9,3,34,0,6,C. LALENGZUALA,M,CPI,38,NA,,16414,22669,AIZAWL NORTH II,ST,NA,NA,7,72.41,0.23,yes,0.15,4,CPI
Mizoram,2003,12,9,3,34,0,7,NGURBIAKI,F,JD(U),13,NA,,16414,22669,AIZAWL NORTH II,ST,NA,NA,7,72.41,0.08,yes,0,4,JD(U)
Mizoram,2003,12,9,3,35,0,1,K. SANGTHUAMA,M,MNF,4034,NA,,11784,16577,AIZAWL EAST-I,ST,NA,NA,4,71.09,34.23,no,0.48,3.03,MNF
Mizoram,2003,12,9,3,35,0,2,ZAIREMTHANGA,M,MZPC,3978,NA,,11784,16577,AIZAWL EAST-I,ST,NA,NA,4,71.09,33.76,no,2.1,3.03,MPC
Mizoram,2003,12,9,3,35,0,3,F. LALREMSIAMA,M,INC,3731,NA,,11784,16577,AIZAWL EAST-I,ST,NA,NA,4,71.09,31.66,no,31.31,3.03,INC
Mizoram,2003,12,9,3,35,0,4,LALFAKAWMA,M,JD(U),41,NA,,11784,16577,AIZAWL EAST-I,ST,NA,NA,4,71.09,0.35,yes,0,3.03,JD(U)
Mizoram,2003,12,9,3,36,0,1,H. VANLALAUVA,M,MNF,3454,NA,,9828,13710,AIZAWL EAST-II,ST,NA,NA,3,71.68,35.14,no,2.41,3.03,MNF
Mizoram,2003,12,9,3,36,0,2,ZOSIAMA PACHUAU,M,INC,3217,NA,,9828,13710,AIZAWL EAST-II,ST,NA,NA,3,71.68,32.73,no,0.61,3.03,INC
Mizoram,2003,12,9,3,36,0,3,LALTHANMAWIA,M,ZNP,3157,NA,,9828,13710,AIZAWL EAST-II,ST,NA,NA,3,71.68,32.12,no,0,3.03,ZNP
Mizoram,2003,12,9,3,37,0,1,AICHHINGA,M,MNF,4608,NA,,16345,21907,AIZAWL WEST I,ST,NA,NA,5,74.61,28.19,no,1.47,4,MNF
Mizoram,2003,12,9,3,37,0,2,COL. LALCHUNGNUNGA SAILO,M,MZPC,4367,NA,,16345,21907,AIZAWL WEST I,ST,NA,NA,5,74.61,26.72,no,2.47,4,MPC
Mizoram,2003,12,9,3,37,0,3,LALSAWTA,M,INC,3964,NA,,16345,21907,AIZAWL WEST I,ST,NA,NA,5,74.61,24.25,no,4.46,4,INC
Mizoram,2003,12,9,3,37,0,4,DR C. T. TLUANGA,M,ZNP,3235,NA,,16345,21907,AIZAWL WEST I,ST,NA,NA,5,74.61,19.79,no,18.75,4,ZNP
Mizoram,2003,12,9,3,37,0,5,LALAWMPUIA KHIANGTE,M,JD(U),171,NA,,16345,21907,AIZAWL WEST I,ST,NA,NA,5,74.61,1.05,yes,0,4,JD(U)
Mizoram,2003,12,9,3,38,0,1,LALRINCHHANA,M,MNF,5170,NA,,17330,22418,AIZAWL WEST-II,ST,NA,NA,5,77.3,29.83,no,3.14,3.85,MNF
Mizoram,2003,12,9,3,38,0,2,ZOTHANTLUANGA,M,INC,4626,NA,,17330,22418,AIZAWL WEST-II,ST,NA,NA,5,77.3,26.69,no,0.06,3.85,INC
Mizoram,2003,12,9,3,38,0,3,LALFAKZUALA,M,MZPC,4615,NA,,17330,22418,AIZAWL WEST-II,ST,NA,NA,5,77.3,26.63,no,10.1,3.85,MPC
Mizoram,2003,12,9,3,38,0,4,MALSAWMLIANA,M,ZNP,2864,NA,,17330,22418,AIZAWL WEST-II,ST,NA,NA,5,77.3,16.53,yes,16.21,3.85,ZNP
Mizoram,2003,12,9,3,38,0,5,AV. PAKUNGA,M,JD(U),55,NA,,17330,22418,AIZAWL WEST-II,ST,NA,NA,5,77.3,0.32,yes,0,3.85,JD(U)
Mizoram,2003,12,9,3,39,0,1,R. TLANGHMINGTHANGA,M,MNF,5312,NA,,14263,18817,AIZAWL SOUTH - I,ST,NA,NA,4,75.8,37.24,no,3.77,3.03,MNF
Mizoram,2003,12,9,3,39,0,2,K. LIANTLINGA,M,ZNP,4774,NA,,14263,18817,AIZAWL SOUTH - I,ST,NA,NA,4,75.8,33.47,no,4.66,3.03,ZNP
Mizoram,2003,12,9,3,39,0,3,HIPHEI,M,INC,4109,NA,,14263,18817,AIZAWL SOUTH - I,ST,NA,NA,4,75.8,28.81,no,28.33,3.03,INC
Mizoram,2003,12,9,3,39,0,4,K. ZODINGLIANI,F,EU,68,NA,,14263,18817,AIZAWL SOUTH - I,ST,NA,NA,4,75.8,0.48,yes,0,3.03,EU
Mizoram,2003,12,9,3,40,0,1,R. KHAWPUITHANGA,M,MNF,4804,NA,,14500,18985,AIZAWL SOUTH - II,ST,NA,NA,5,76.38,33.13,no,2.79,3.57,MNF
Mizoram,2003,12,9,3,40,0,2,LALDUHAWMA,M,ZNP,4400,NA,,14500,18985,AIZAWL SOUTH - II,ST,NA,NA,5,76.38,30.34,no,3.36,3.57,ZNP
Mizoram,2003,12,9,3,40,0,3,TLANGLAWMA,M,INC,3913,NA,,14500,18985,AIZAWL SOUTH - II,ST,NA,NA,5,76.38,26.99,no,17.65,3.57,INC
Mizoram,2003,12,9,3,40,0,4,K. ROCHHINGA,M,MZPC,1354,NA,,14500,18985,AIZAWL SOUTH - II,ST,NA,NA,5,76.38,9.34,yes,9.14,3.57,MPC
Mizoram,2003,12,9,3,40,0,5,C. ROMUANA,M,JD(U),29,NA,,14500,18985,AIZAWL SOUTH - II,ST,NA,NA,5,76.38,0.2,yes,0,3.57,JD(U)
