State_Name,Year,month,Assembly_No,DelimID,Constituency_No,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin_Percentage,ENOP,pid,Normalized_Party,Census_Code
Madhya_Pradesh,2008,12,13,4,18,0,10,SURENDRA SINGH,M,IND,1007,28,GEN,109339,164844,BHITRWAR,GEN,GWALIOR,GIRD ZONE,16,66.33,0.92,yes,0.07,4.76,AEMP23670,IND,4
Madhya_Pradesh,2008,12,13,4,18,0,11,RAJENDRA SHITLA,M,BJSH,929,35,GEN,109339,164844,BHITRWAR,GEN,GWALIOR,GIRD ZONE,16,66.33,0.85,yes,0.22,4.76,AEMP23666,BJSH,4
Madhya_Pradesh,2008,12,13,4,18,0,12,SABIR MOHAMMAD,M,IND,683,40,GEN,109339,164844,BHITRWAR,GEN,GWALIOR,GIRD ZONE,16,66.33,0.62,yes,0.03,4.76,AEMP23665,IND,4
Madhya_Pradesh,2008,12,13,4,18,0,13,SURESH SINGH BAGEL,M,IND,647,34,GEN,109339,164844,BHITRWAR,GEN,GWALIOR,GIRD ZONE,16,66.33,0.59,yes,0.17,4.76,AEMP23668,IND,4
Madhya_Pradesh,2008,12,13,4,18,0,14,PAPENDRA SINGH RAJE,M,IND,459,30,SC,109339,164844,BHITRWAR,GEN,GWALIOR,GIRD ZONE,16,66.33,0.42,yes,0.01,4.76,AEMP23667,IND,4
Madhya_Pradesh,2008,12,13,4,18,0,15,TEJ SINGH BAGHEL,M,GMS,445,37,GEN,109339,164844,BHITRWAR,GEN,GWALIOR,GIRD ZONE,16,66.33,0.41,yes,0.14,4.76,AEMP23679,GMS,4
Madhya_Pradesh,2008,12,13,4,18,0,16,LAKHPAT SINGH KIRAR,M,ASP,297,37,GEN,109339,164844,BHITRWAR,GEN,GWALIOR,GIRD ZONE,16,66.33,0.27,yes,0,4.76,AEMP23675,ASP,4
Madhya_Pradesh,2008,12,13,4,19,0,1,IMARTI DEVI,F,INC,29134,41,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,32.07,no,11.7,5.26,AEMP26854,INC,4
Madhya_Pradesh,2008,12,13,4,19,0,2,HARGOVIND JAUHARI,M,BSP,18504,39,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,20.37,no,2.45,5.26,AEMP23692,BSP,4
Madhya_Pradesh,2008,12,13,4,19,0,3,DR KAMLAPAT ARYA,M,BJP,16277,56,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,17.92,no,6.95,5.26,AEMP23693,BJP,4
Madhya_Pradesh,2008,12,13,4,19,0,4,PHOOLSINGH BARAIYA,M,LJP,9961,47,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,10.97,yes,0.77,5.26,AEMP23695,LJP,4
Madhya_Pradesh,2008,12,13,4,19,0,5,BRAJMOHAN PARIHAR,M,RSMD,9263,41,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,10.2,yes,8.83,5.26,AEMP23688,RSMD,4
Madhya_Pradesh,2008,12,13,4,19,0,6,OMPRAKASH,M,IND,1242,37,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,1.37,yes,0.23,5.26,AEMP23689,IND,4
Madhya_Pradesh,2008,12,13,4,19,0,7,BRAJESH KUMAR NARWARIYA,M,IND,1029,28,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,1.13,yes,0.36,5.26,AEMP23696,IND,4
Madhya_Pradesh,2008,12,13,4,19,0,8,ASHOK KUMAR,M,IND,705,39,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.78,yes,0.08,5.26,AEMP23690,IND,4
Madhya_Pradesh,2008,12,13,4,19,0,9,BIRENDRA SINGH,M,IND,633,37,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.7,yes,0.1,5.26,AEMP23684,IND,4
Madhya_Pradesh,2008,12,13,4,19,0,10,SITARAM MAHAUR,M,BJSH,541,43,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.6,yes,0.02,5.26,AEMP23697,BJSH,4
Madhya_Pradesh,2008,12,13,4,19,0,11,TULSIRAM PARASHAR,M,IJP,519,65,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.57,yes,0.03,5.26,AEMP23694,IJP,4
Madhya_Pradesh,2008,12,13,4,19,0,12,PRAHALAD SINGH,M,SP,489,45,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.54,yes,0.04,5.26,AEMP23683,SP,4
Madhya_Pradesh,2008,12,13,4,19,0,13,AJMER SINGH,M,IND,449,42,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.49,yes,0.02,5.26,AEMP23680,IND,4
Madhya_Pradesh,2008,12,13,4,19,0,14,BRAJ KISHORE,M,IND,428,26,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.47,yes,0.03,5.26,AEMP23682,IND,4
Madhya_Pradesh,2008,12,13,4,19,0,15,RAMAVATAR SINGH MILAN,M,BHBP,404,33,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.44,yes,0.01,5.26,AEMP23681,BHBP,4
Madhya_Pradesh,2008,12,13,4,19,0,16,SANJAY,M,IND,394,25,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.43,yes,0.01,5.26,AEMP23685,IND,4
Madhya_Pradesh,2008,12,13,4,19,0,17,BHEEKAM SINGH PIPPAL,M,IND,388,25,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.43,yes,0.11,5.26,AEMP23686,IND,4
Madhya_Pradesh,2008,12,13,4,19,0,18,DHANIRAM,M,IND,292,67,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.32,yes,0.11,5.26,AEMP23687,IND,4
Madhya_Pradesh,2008,12,13,4,19,0,19,LILA SHAKAYA,F,ABHM,191,52,SC,90843,151732,DABARA,SC,GWALIOR,GIRD ZONE,19,59.87,0.21,yes,0,5.26,AEMP23691,ABHM,4
Madhya_Pradesh,2008,12,13,4,20,0,1,RADHELAL BAGHEL,M,BSP,22797,27,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,24.63,no,3.54,7.14,AEMP23704,BSP,5
Madhya_Pradesh,2008,12,13,4,20,0,2,PRADEEP AGRAWAL,M,BJP,19521,37,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,21.09,no,6.43,7.14,AEMP23715,BJP,5
Madhya_Pradesh,2008,12,13,4,20,0,3,DR. NARAYAN DAS DHAKAD,M,RSMD,13567,60,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,14.66,yes,2.48,7.14,AEMP23703,RSMD,5
Madhya_Pradesh,2008,12,13,4,20,0,4,ARUN KUMAR SHARMA URF ANNE SHARMA,M,INC,11269,47,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,12.18,yes,3.69,7.14,AEMP23708,INC,5
Madhya_Pradesh,2008,12,13,4,20,0,5,DAMODAR SINGH YADAV,M,SP,7854,32,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,8.49,yes,2.35,7.14,AEMP23712,SP,5
Madhya_Pradesh,2008,12,13,4,20,0,6,RASAL SINGH,M,BJSH,5676,66,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,6.13,yes,4.41,7.14,AEMP23725,BJSH,5
Madhya_Pradesh,2008,12,13,4,20,0,7,RAMVIR SINGH,M,LJP,1599,52,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,1.73,yes,0.4,7.14,AEMP23716,LJP,5
Madhya_Pradesh,2008,12,13,4,20,0,8,GAYA PRASAD,M,IND,1228,39,SC,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,1.33,yes,0.22,7.14,AEMP23714,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,9,KAMLESH PRAJAPATI,M,IND,1021,40,SC,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,1.1,yes,0.26,7.14,AEMP23707,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,10,SHALANDRA SHRIVASTAVA,M,IND,782,28,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.84,yes,0.04,7.14,AEMP23705,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,11,SANJU MAHANT ATRA,M,IND,744,29,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.8,yes,0.07,7.14,AEMP23706,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,12,MAHESH JATAV,M,RPI(A),683,40,SC,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.74,yes,0.05,7.14,AEMP23721,RPI(A),5
Madhya_Pradesh,2008,12,13,4,20,0,13,HARI SHANKAR,M,IND,637,34,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.69,yes,0.18,7.14,AEMP23723,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,14,RAJENDRA SINGH,M,IND,474,39,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.51,yes,0.01,7.14,AEMP23709,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,15,NARENDRA KUMAR CHATURVEDI,M,NLP,464,32,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.5,yes,0.01,7.14,AEMP23710,NLP,5
Madhya_Pradesh,2008,12,13,4,20,0,16,KALI CHARAN,M,IND,457,36,SC,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.49,yes,0.02,7.14,AEMP23711,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,17,SUBHASH CHANDRA JATAV,M,BHBP,441,28,SC,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.48,yes,0.01,7.14,AEMP23719,BHBP,5
Madhya_Pradesh,2008,12,13,4,20,0,18,NARAYAN DAS,M,IND,432,76,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.47,yes,0.04,7.14,AEMP23722,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,19,VIRENDRA SINGH,M,IVD,399,34,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.43,yes,0.01,7.14,AEMP23699,IVD,5
Madhya_Pradesh,2008,12,13,4,20,0,20,MAHENDRA SINGH YADAV ( CHHOTE),M,LSWP,393,39,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.42,yes,0,7.14,AEMP23724,LSWP,5
Madhya_Pradesh,2008,12,13,4,20,0,21,BARE LAL,M,IND,391,47,SC,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.42,yes,0.01,7.14,AEMP23717,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,22,DHARMENDRA SINGH,M,IND,385,27,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.42,yes,0.02,7.14,AEMP23718,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,23,GAJHENDRA SINGH,M,IND,368,33,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.4,yes,0.09,7.14,AEMP23720,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,24,RAMJI SHARAN SHARMA,M,IND,285,35,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.31,yes,0.02,7.14,AEMP23713,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,25,SURESH DAS PATWA,M,IND,269,28,SC,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.29,yes,0.02,7.14,AEMP23700,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,26,HARINARAYAN GOUTAM,M,IND,255,28,SC,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.28,yes,0.11,7.14,AEMP23701,IND,5
Madhya_Pradesh,2008,12,13,4,20,0,27,RADHE LAL,M,IND,154,38,GEN,92545,126115,SEWDA,GEN,DATIA,BUNDELKHAND ZONE,27,73.38,0.17,yes,0,7.14,AEMP23702,IND,5
Madhya_Pradesh,2008,12,13,4,21,0,1,ASHA RAM AHIRWAR,M,BJP,36461,48,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,39.67,no,21.87,4.35,AEMP23734,BJP,5
Madhya_Pradesh,2008,12,13,4,21,0,2,PHOOL SINGH BARAIYA,M,LJP,16363,47,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,17.8,no,2.07,4.35,AEMP21484,LJP,5
Madhya_Pradesh,2008,12,13,4,21,0,3,MAHENDRA BODH,M,INC,14460,53,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,15.73,yes,2.86,4.35,AEMP23736,INC,5
Madhya_Pradesh,2008,12,13,4,21,0,4,D.R.RAHUL,M,BSP,11836,58,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,12.88,yes,10.67,4.35,AEMP23743,BSP,5
Madhya_Pradesh,2008,12,13,4,21,0,5,MOHAN LAL CONTRECTOR,M,IND,2032,48,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,2.21,yes,0.54,4.35,AEMP23728,IND,5
Madhya_Pradesh,2008,12,13,4,21,0,6,RADE SYAM PRJAPATI,M,AD,1534,36,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,1.67,yes,0.37,4.35,AEMP23733,AD,5
Madhya_Pradesh,2008,12,13,4,21,0,7,GEETA VARMA,F,IND,1191,39,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,1.3,yes,0.01,4.35,AEMP23739,IND,5
Madhya_Pradesh,2008,12,13,4,21,0,8,RAJESH KUMAR JOHARI,M,RSMD,1180,36,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,1.28,yes,0.03,4.35,AEMP23731,RSMD,5
Madhya_Pradesh,2008,12,13,4,21,0,9,SANTOSH KUMAR,M,IJP,1152,32,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,1.25,yes,0.05,4.35,AEMP23727,IJP,5
Madhya_Pradesh,2008,12,13,4,21,0,10,RAGWENDRA SINGH,M,IND,1109,30,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,1.21,yes,0.41,4.35,AEMP23742,IND,5
Madhya_Pradesh,2008,12,13,4,21,0,11,CHANDRA SEKHAR,M,IND,731,41,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,0.8,yes,0.03,4.35,AEMP23730,IND,5
Madhya_Pradesh,2008,12,13,4,21,0,12,LAXMI NARAYAN,M,IND,708,38,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,0.77,yes,0.02,4.35,AEMP23737,IND,5
Madhya_Pradesh,2008,12,13,4,21,0,13,CHARAN SINGH,M,IND,687,30,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,0.75,yes,0.08,4.35,AEMP23738,IND,5
Madhya_Pradesh,2008,12,13,4,21,0,14,DR. VIRENDRA MOHAN RAI KHANGAR (MBBS),M,SP,615,65,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,0.67,yes,0.17,4.35,AEMP23740,SP,5
Madhya_Pradesh,2008,12,13,4,21,0,15,RAM SINGH DANDOTIYA,M,BHBP,463,39,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,0.5,yes,0.05,4.35,AEMP23729,BHBP,5
Madhya_Pradesh,2008,12,13,4,21,0,16,RAM LAL,M,IND,413,41,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,0.45,yes,0.08,4.35,AEMP23735,IND,5
Madhya_Pradesh,2008,12,13,4,21,0,17,RAM MURTI,F,NLP,339,28,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,0.37,yes,0.01,4.35,AEMP23744,NLP,5
Madhya_Pradesh,2008,12,13,4,21,0,18,KAMTA PRASAD,M,RPI(A),332,45,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,0.36,yes,0.04,4.35,AEMP23741,RPI(A),5
Madhya_Pradesh,2008,12,13,4,21,0,19,KISHAN LAL,M,IND,296,76,SC,91902,135450,BHANDER,SC,DATIA,BUNDELKHAND ZONE,19,67.85,0.32,yes,0,4.35,AEMP23732,IND,5
Madhya_Pradesh,2008,12,13,4,22,0,1,DR. NAROTTAM MISHRA,M,BJP,34489,48,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,34.1,no,11.11,4.35,AEMP23748,BJP,5
Madhya_Pradesh,2008,12,13,4,22,0,2,RAJENDRA BHARTI,M,BSP,23256,50,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,22.99,no,4,4.35,AEMP11111,BSP,5
Madhya_Pradesh,2008,12,13,4,22,0,3,GHANSHYAM SINGH,M,INC,19209,54,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,18.99,no,5.32,4.35,AEMP15272,INC,5
Madhya_Pradesh,2008,12,13,4,22,0,4,ABHDESH NAYAK,M,BJSH,13830,42,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,13.67,yes,11.5,4.35,AEMP23755,BJSH,5
Madhya_Pradesh,2008,12,13,4,22,0,5,PRAMOD PAL ADVOCAT,M,SP,2203,35,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,2.18,yes,0.41,4.35,AEMP23758,SP,5
Madhya_Pradesh,2008,12,13,4,22,0,6,MAGAN LAL,M,IND,1788,52,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,1.77,yes,0.67,4.35,AEMP23749,IND,5
Madhya_Pradesh,2008,12,13,4,22,0,7,JAGANNATH PRASAD,M,LJP,1108,40,SC,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,1.1,yes,0.21,4.35,AEMP23752,LJP,5
Madhya_Pradesh,2008,12,13,4,22,0,8,BABELEY MAHESH CHANDER SHASTRI,M,IND,897,55,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,0.89,yes,0.11,4.35,AEMP23756,IND,5
Madhya_Pradesh,2008,12,13,4,22,0,9,LALARAM VISHWAKARMA,M,IND,788,40,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,0.78,yes,0.06,4.35,AEMP21513,IND,5
Madhya_Pradesh,2008,12,13,4,22,0,10,NEERAJ TIWARI,M,IND,726,25,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,0.72,yes,0.03,4.35,AEMP23762,IND,5
Madhya_Pradesh,2008,12,13,4,22,0,11,RAJENDARA SINGH,M,IND,696,29,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,0.69,yes,0.13,4.35,AEMP23759,IND,5
Madhya_Pradesh,2008,12,13,4,22,0,12,PRAMOD MISHRA,M,IND,564,37,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,0.56,yes,0.11,4.35,AEMP23745,IND,5
Madhya_Pradesh,2008,12,13,4,22,0,13,DWARKA SHARMA,M,IND,451,36,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,0.45,yes,0.07,4.35,AEMP23750,IND,5
Madhya_Pradesh,2008,12,13,4,22,0,14,RAKESH KUMAR BAHIYA,M,BHBP,383,37,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,0.38,yes,0.14,4.35,AEMP23761,BHBP,5
Madhya_Pradesh,2008,12,13,4,22,0,15,KAJIM UDDEIN SIDDIQUI,M,IND,240,37,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,0.24,yes,0.06,4.35,AEMP23746,IND,5
Madhya_Pradesh,2008,12,13,4,22,0,16,BABU SINGH,M,NLP,176,43,SC,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,0.17,yes,0,4.35,AEMP23747,NLP,5
Madhya_Pradesh,2008,12,13,4,22,0,17,RADHA MOHAN (BIRBAL SONI),M,SHS,171,42,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,0.17,yes,0,4.35,AEMP23757,SHS,5
Madhya_Pradesh,2008,12,13,4,22,0,18,ASHOK KUMAR,M,IND,169,39,GEN,101144,137451,DATIA,GEN,DATIA,BUNDELKHAND ZONE,18,73.59,0.17,yes,0,4.35,AEMP23760,IND,5
Madhya_Pradesh,2008,12,13,4,23,0,1,KHATIK RAMESH PRASAD,M,BJP,35846,47,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,34.22,no,12.24,5,AEMP23763,BJP,6
Madhya_Pradesh,2008,12,13,4,23,0,2,PRAGILAL JATAV,M,BSP,23030,37,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,21.99,no,8.02,5,AEMP23775,BSP,6
Madhya_Pradesh,2008,12,13,4,23,0,3,SHAKUNTALA LAKHAN KHATIK,F,BJSH,14626,40,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,13.96,yes,3.13,5,AEMP23777,BJSH,6
Madhya_Pradesh,2008,12,13,4,23,0,4,BABOO RAM NARESH,M,INC,11352,72,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,10.84,yes,7.53,5,AEMP23780,INC,6
Madhya_Pradesh,2008,12,13,4,23,0,5,BHARAT SINGH PARIHAR,M,SP,3468,72,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,3.31,yes,0.64,5,AEMP23782,SP,6
Madhya_Pradesh,2008,12,13,4,23,0,6,DR. RAJARAM BIJDE,M,LJP,2801,42,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,2.67,yes,0.28,5,AEMP23770,LJP,6
Madhya_Pradesh,2008,12,13,4,23,0,7,ARJUN LAL KOLI,M,SAP,2503,43,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,2.39,yes,0.4,5,AEMP23783,SAP,6
Madhya_Pradesh,2008,12,13,4,23,0,8,MANIRAM JATAV,M,IND,2081,49,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,1.99,yes,0.34,5,AEMP23778,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,9,RAJVEER SINGH,M,IND,1730,35,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,1.65,yes,0.51,5,AEMP23772,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,10,RAMJI LAL,M,IND,1192,42,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,1.14,yes,0.03,5,AEMP23768,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,11,RAMESH JATAV,M,IND,1162,46,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,1.11,yes,0.41,5,AEMP23764,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,12,SITARAM,M,IND,736,54,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,0.7,yes,0.11,5,AEMP23769,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,13,LALARAM,M,IND,625,38,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,0.6,yes,0.05,5,AEMP23781,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,14,MUKESH KUMAR,M,IND,571,32,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,0.55,yes,0.07,5,AEMP23771,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,15,VIDHYA SINGH RATHOR,F,IND,494,35,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,0.47,yes,0.01,5,AEMP23779,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,16,JAGDISH BEDIYA,M,IND,486,36,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,0.46,yes,0.02,5,AEMP23766,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,17,MUKESH KUMAR SHASAK,M,IND,463,26,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,0.44,yes,0.03,5,AEMP23773,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,18,BADAM SINGH,M,IND,433,27,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,0.41,yes,0.03,5,AEMP23765,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,19,SARVAN CHIRAD,M,IND,398,51,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,0.38,yes,0,5,AEMP23774,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,20,KAMLESH MORYA,F,IND,393,27,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,0.38,yes,0.03,5,AEMP23776,IND,6
Madhya_Pradesh,2008,12,13,4,23,0,21,DR. KAILASH CHANDRA SAGAR,M,IND,357,38,SC,104747,165198,KARERA,SC,SHIVPURI,GIRD ZONE,21,63.41,0.34,yes,0,5,AEMP23767,IND,6
Madhya_Pradesh,2008,12,13,4,24,0,1,PRAHLAD BHARTI,M,BJP,45209,43,GEN,114182,154760,POHARI,GEN,SHIVPURI,GIRD ZONE,31,73.78,39.59,no,16.98,4.55,AEMP23797,BJP,6
Madhya_Pradesh,2008,12,13,4,24,0,2,HARIBALLABH SHUKLA,M,BSP,25819,61,GEN,114182,154760,POHARI,GEN,SHIVPURI,GIRD ZONE,31,73.78,22.61,no,10.47,4.55,AEMP23807,BSP,6
Madhya_Pradesh,2008,12,13,4,24,0,3,N.P. SHARMA,M,INC,13859,49,GEN,114182,154760,POHARI,GEN,SHIVPURI,GIRD ZONE,31,73.78,12.14,yes,5.14,4.55,AEMP14062,INC,6
Madhya_Pradesh,2008,12,13,4,24,0,4,BAHAN RAMSHREE,F,RSMD,7991,35,GEN,114182,154760,POHARI,GEN,SHIVPURI,GIRD ZONE,31,73.78,7,yes,5.11,4.55,AEMP23808,RSMD,6
Madhya_Pradesh,2008,12,13,4,24,0,5,KHET SINGH,M,SP,2153,38,GEN,114182,154760,POHARI,GEN,SHIVPURI,GIRD ZONE,31,73.78,1.89,yes,0.09,4.55,AEMP23788,SP,6
