file,date,person,india,indian,india_or_its_equivalents,nation,country,democracy,world,bharat,hindustan,environmental_issues,environment,climate change,population,pollution,farmer,farmers,farmers_or_its_equivalents,agriculture,inflation,kisan,farming,soldiers_or_its_equivalents,army,soldier,soldiers,jawan,jobs_or_its_equivalents,job,jobs,employment,unemployment,labour,workers,development_or_its_equivalents,develop,developed,development,progress,infrastructure,roads,railways,rail,airports,airport,industry_or_its_equivalents,industry,manufacture,manufacturing,industrial,poverty_or_its_equivalents,poor,poverty,women_or_its_equivalents,girl,women,girls,woman,beti,daughter,education_or_its_equivalents,education,schools,colleges,terrorism_or_its_equivalents,terror,terrorism,crime,terrorists,terrorist,criminal,casteism_issues,casteism,caste,reservation,reservations,scheduled,dalit,backward,health_or_its_equivalents,health,hospital,hospitals,disease,cleanliness,clean,pakistan,china,bangladesh,nepal,sri lanka,bhutan,america_or_its_equivalents,america,u.s.a,britain_or_its_equivalents,england,british,war,hinduism_or_its_equivalents,hindu,hinduism,minority_or_its_equivalents,minority,minorities,muslim,islam,christian,christianity,sikh,god,faith,religion,economy,budget,tax,deficit,corruption,debt,i,me,you,we,us,our,ours,self_referential,modi,servant,mahatma,ambedkar,skills_or_its_equivalents,skill,skills,business_or_entrepreneurship,entrepreneurship,business,friends,brothers,sisters,opposition,dynasty,dynastic,prince,congress_party,congress,u.p.a,sonia,b.j.p
21_09_Nov_2014_Text_of_PMs_address_during_inaugural_ceremony_of_Mananeeya_Eknath_Ranade_Janm_Shati_Parva_.txt,9-Nov-14,modi,23.62669817,2.953337271,29.53337271,5.906674542,17.72002363,0,11.81334908,2.953337271,0,2.953337271,2.953337271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.860011813,5.906674542,0,2.953337271,0,0,0,0,0,0,0,0,0,0,0,0,5.906674542,5.906674542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.953337271,0,0,0,2.953337271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.5268754,8.860011813,41.3467218,50.20673361,11.81334908,11.81334908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_12_Nov_2014_English_rendering_of_the_PMs_opening_statement_at_the_India-ASEAN_Summit_.txt,12-Nov-14,modi,44.345898,0,44.345898,0,0,0,66.51884701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.864745,0,133.037694,310.421286,22.172949,221.72949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24_13_Nov_2014_English_rendering_of_PMs_remarks_at_the_East_Asia_Summit_Nay_Pyi_Taw_.txt,13-Nov-14,modi,56.17977528,0,56.17977528,0,18.72659176,0,18.72659176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.72659176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.72659176,0,18.72659176,0,0,0,0,0,0,0,0,37.45318352,0,37.45318352,0,0,0,0,0,0,0,0,0,0,0,0,18.72659176,0,0,0,0,0,18.72659176,0,37.45318352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.72659176,18.72659176,0,0,0,0,0,0,0,37.45318352,149.8127341,18.72659176,56.17977528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_16_Nov_2014_Text_of_PMs_address_at_Civic_Reception_hosted_by_Premier_of_Queensland_and_the_Lord_Mayor_of_Brisbane_.txt,16-Nov-14,modi,87.56567426,35.0262697,122.591944,0,0,0,35.0262697,0,0,17.51313485,17.51313485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.51313485,17.51313485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.6182137,0,157.6182137,105.0788091,17.51313485,122.591944,0,0,0,0,17.51313485,0,0,0,0,35.0262697,0,35.0262697,0,0,0,0,0,0,0,0,0,0,0,0
27_16_Nov_2014_Text_of_PMs_address_at_a_programme_held_to_unveil_statue_of_Mahatma_Gandhi_at_Roma_Street_Parkland_in_Brisbane_.txt,16-Nov-14,modi,9.285051068,0,9.285051068,0,0,0,102.1355617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.551532,9.285051068,18.57010214,120.7056639,37.14020427,27.8551532,0,0,0,0,92.85051068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28_17_Nov_2014_PMs_speech_at_the_Business_breakfast_hosted_by_Premier_of_Queensland_.txt,17-Nov-14,modi,60.50129646,25.92912705,86.43042351,0,0,0,17.2860847,0,0,17.2860847,17.2860847,0,8.643042351,0,0,0,17.2860847,17.2860847,0,0,0,0,0,0,0,0,0,0,0,0,0,8.643042351,0,34.5721694,8.643042351,0,25.92912705,0,25.92912705,0,0,0,0,0,34.5721694,0,0,17.2860847,17.2860847,0,0,0,0,0,0,0,0,0,0,8.643042351,8.643042351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2860847,0,0,0,0,0,17.2860847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.643042351,0,0,0,0,0,121.0025929,17.2860847,155.5747623,155.5747623,8.643042351,60.50129646,0,0,0,0,0,0,17.2860847,17.2860847,0,25.92912705,0,25.92912705,0,0,0,0,0,0,0,0,0,0,0,0
29_17_Nov_2014_Text_of_PMs_address_to_Indian_community_at_Allphones_Arena_Sydney_.txt,17-Nov-14,modi,44.36557232,19.52085182,76.30878439,0,51.46406389,3.549245785,49.68944099,12.42236025,7.098491571,3.549245785,3.549245785,0,0,0,1.774622893,0,1.774622893,0,0,0,0,0,0,0,0,0,7.098491571,5.323868678,0,1.774622893,0,0,0,12.42236025,0,0,12.42236025,0,0,0,7.098491571,1.774622893,0,0,3.549245786,1.774622893,0,1.774622893,0,24.8447205,24.8447205,0,1.774622893,0,0,0,0,0,1.774622893,1.774622893,1.774622893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.52085182,1.774622893,0,0,5.323868678,7.098491571,5.323868678,0,0,0,0,0,0,0,0,0,1.774622893,0,1.774622893,1.774622893,0,0,0,0,0,0,0,0,0,0,0,10.64773736,1.774622893,0,0,0,1.774622893,0,0,0,182.7861579,10.64773736,113.5758651,145.5190772,7.098491571,55.01330967,0,7.098491571,7.098491571,0,14.19698314,0,5.323868678,3.549245785,1.774622893,0,0,0,5.323868678,10.64773736,7.098491571,0,0,0,0,0,0,0,0,0
30_18_Nov_2014_PMs_address_to_the_Joint_Session_of_the_Australian_Parliament_.txt,18-Nov-14,modi,54.91488193,43.93190555,98.84678748,21.96595277,5.491488193,10.98297639,38.44041735,0,0,5.491488193,5.491488193,0,0,0,0,0,5.491488193,5.491488193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98297639,0,5.491488193,5.491488193,10.98297639,10.98297639,5.491488193,0,0,0,0,5.491488193,0,0,5.491488193,0,5.491488193,0,5.491488193,0,0,0,0,0,0,0,5.491488193,5.491488193,0,0,5.491488193,0,5.491488193,0,0,5.491488193,0,0,0,0,0,0,0,0,0,5.491488193,0,0,0,0,0,5.491488193,0,0,0,0,0,0,0,0,0,5.491488193,0,5.491488193,5.491488193,0,0,0,0,0,0,0,0,0,0,0,0,0,5.491488193,5.491488193,0,0,0,0,0,54.91488193,0,43.93190555,181.2191104,16.47446458,159.2531576,5.491488193,0,0,0,0,0,10.98297639,0,10.98297639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31_19_Nov_2014_PMs_address_to_the_Fiji_Parliament_.txt,19-Nov-14,modi,36.23188406,30.19323671,66.42512077,48.30917874,0,6.038647343,30.19323671,0,0,0,0,0,6.038647343,0,0,0,6.038647343,6.038647343,0,0,0,6.038647343,0,0,6.038647343,0,0,0,0,0,0,0,0,18.11594203,6.038647343,12.07729469,0,0,0,0,0,0,0,0,18.11594203,18.11594203,0,0,0,0,0,0,6.038647343,0,6.038647343,0,0,0,0,12.07729469,12.07729469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.038647343,0,0,6.038647343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.34782609,0,78.50241546,144.9275362,30.19323671,169.0821256,6.038647343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32_19_Nov_2014_Text_of_PMs_remarks_at_interaction_with_civil_society_groups_at_Fiji_National_University_.txt,19-Nov-14,modi,86.20689655,3.315649867,89.52254642,3.315649867,39.78779841,23.20954907,86.20689655,0,6.631299735,0,0,0,3.315649867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.631299735,0,0,6.631299735,0,0,0,0,0,0,0,0,0,0,0,0,6.631299735,6.631299735,0,0,0,0,0,0,0,0,6.631299735,6.631299735,0,0,3.315649867,0,0,3.315649867,0,0,0,0,0,0,0,0,0,0,0,3.315649867,0,0,0,0,3.315649867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.631299735,0,0,0,0,0,0,0,59.68169761,0,66.31299735,129.3103448,3.315649867,49.73474801,0,3.315649867,3.315649867,0,0,0,19.89389921,16.57824934,3.315649867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33_25_Nov_2014_Text_of_the_PMs_speech_at_the_official_handover_and_inaugural_ceremony_of_National_Trauma_Center_in_Kathmandu_Nepal_.txt,25-Nov-14,modi,46.38218924,0,46.38218924,0,0,0,3.092145949,0,3.092145949,0,0,0,0,0,3.092145949,3.092145949,6.184291898,0,0,0,0,0,0,0,0,0,3.092145949,3.092145949,0,0,0,0,0,6.184291899,0,0,6.184291899,3.092145949,3.092145949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.184291899,6.184291899,0,0,0,0,0,0,0,0,126.7779839,0,0,3.092145949,3.092145949,0,0,0,0,3.092145949,0,0,0,0,0,0,0,0,0,0,0,0,9.276437848,0,0,0,0,0,0,0,262.8324057,9.276437848,80.39579468,132.9622758,24.73716759,15.46072975,0,0,0,0,0,0,0,0,0,3.092145949,0,3.092145949,0,0,0,0,0,0,0,0,0,0,0,0
34_26_Nov_2014_PMs_speech_at_the_SAARC_Summit_.txt,26-Nov-14,modi,104.3382757,10.98297639,115.3212521,0,0,0,5.491488193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.491488193,0,5.491488193,0,0,0,0,10.98297639,0,0,10.98297639,0,10.98297639,5.491488193,0,5.491488193,0,0,5.491488193,0,0,0,5.491488193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98297639,5.491488193,5.491488193,0,0,0,0,0,0,0,0,0,0,0,0,5.491488193,0,0,0,0,0,5.491488193,5.491488193,0,5.491488193,5.491488193,0,5.491488193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.8297639,0,21.96595277,258.0999451,76.88083471,274.5744097,0,0,0,0,0,0,0,0,0,16.47446458,0,16.47446458,0,5.491488193,5.491488193,0,0,0,0,0,0,0,0,0
35_29_Nov_2014_Text_of_PMs_address_at_the_flagging_off_of_the_first_train_from_Mendipathar_Meghalaya_to_Guwahati_.txt,29-Nov-14,modi,40.12483281,0,40.12483281,8.916629514,13.37494427,0,17.83325903,0,4.458314757,4.458314757,4.458314757,0,4.458314757,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458314757,4.458314757,0,0,0,0,0,53.49977708,8.916629514,0,44.58314757,0,17.83325903,0,49.04146233,22.29157379,0,0,0,0,0,0,0,35.66651805,26.74988854,8.916629514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458314757,8.916629514,0,0,0,0,98.08292465,0,13.37494427,129.291128,13.37494427,66.87472136,0,0,0,0,0,0,0,0,0,4.458314757,0,4.458314757,0,8.916629514,4.458314757,0,0,0,0,0,0,0,0,0
36_30_Nov_2014_Text_of_PMs_address_at_the_closing_function_of_the_Manipur_Sangai_Festival_.txt,30-Nov-14,modi,28.77697842,4.79616307,33.57314149,0,4.79616307,0,52.75779376,0,9.592326139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.18465228,0,0,19.18465228,0,0,0,23.98081535,4.79616307,0,19.18465228,0,14.38848921,0,0,0,0,0,0,0,0,0,0,9.592326139,9.592326139,0,23.98081535,0,14.38848921,9.592326139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79616307,0,0,14.38848921,0,0,0,0,254.1966427,14.38848921,86.33093525,43.16546763,9.592326139,38.36930456,0,0,0,0,0,0,14.38848921,14.38848921,0,4.79616307,0,4.79616307,4.79616307,4.79616307,4.79616307,0,0,0,0,0,0,0,0,0
37_30_Nov_2014_Text_of_PMs_speech_at_All_India_Conference_of_Director_Generals_Inspector_Generals_of_Police_at_Guwahati_.txt,30-Nov-14,modi,15.21298174,0,15.21298174,0,0,0,0,0,5.070993915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14198783,10.14198783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.070993915,5.070993915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0588235,0,126.7748479,116.63286,10.14198783,25.35496957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38_01_Dec_2014_Text_of_PMs_address_at_the_dedication_to_the_Nation_of_Unit-II_of_ONGC_Tripura_Company_Ltd_Power_Plant_.txt,1-Dec-14,modi,25.17306482,0,25.17306482,6.293266205,12.58653241,0,12.58653241,0,0,0,0,0,0,0,0,0,6.293266205,0,0,0,6.293266205,0,0,0,0,0,12.58653241,0,6.293266205,6.293266205,0,0,0,31.46633103,6.293266205,0,25.17306482,0,0,0,0,6.293266205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75959723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58653241,6.293266205,0,0,0,0,163.6249213,12.58653241,31.46633103,182.5047199,6.293266205,44.05286344,6.293266205,6.293266205,6.293266205,0,0,0,0,0,0,0,0,0,0,6.293266205,0,0,0,0,0,0,0,0,0,0
39_11_Dec_2014_Text_of_PMs_address_at_the_World_Diamond_Conference_.txt,11-Dec-14,modi,85.30805687,47.39336493,142.1800948,0,0,0,56.87203791,9.478672986,0,9.478672986,9.478672986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.91469195,0,28.43601896,9.478672986,0,0,0,9.478672986,0,0,9.478672986,0,0,0,0,0,0,0,18.95734597,9.478672986,0,9.478672986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.95734597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.82938389,0,37.91469194,47.39336493,37.91469194,94.78672986,0,0,0,0,0,0,9.478672986,0,9.478672986,9.478672986,0,9.478672986,0,0,0,0,0,0,0,0,0,0,0,0
41_14_Dec_2014_English_rendering_of_the_Text_of_Prime_Ministers_Mann_ki_Baat_on_All_India_Radio_on_14th_December_2014_.txt,14-Dec-14,modi,0,0,0,3.029385035,9.088155105,0,18.17631021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05877007,0,6.05877007,0,0,0,0,0,0,0,0,0,3.029385035,0,3.029385035,0,6.05877007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05877007,6.05877007,0,0,3.029385035,0,0,0,3.029385035,3.029385035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.029385035,0,0,0,0,0,0,0,0,212.0569524,24.23508028,75.73462587,75.73462587,30.29385035,69.6758558,0,6.05877007,6.05877007,0,0,0,0,0,0,0,0,0,6.05877007,0,0,0,0,0,0,0,0,0,0,0
42_25_Dec_2014_Text_of_PMs_address_at_the_commencement_of_expansion_of_Diesel_Locomotive_Works_in_Varanasi_.txt,25-Dec-14,modi,23.05209774,0,23.05209774,13.83125864,59.93545413,0,4.610419548,0,9.220839096,0,0,0,0,0,0,13.83125864,18.44167819,0,0,4.610419548,0,9.220839096,0,0,0,9.220839096,13.83125864,0,4.610419548,9.220839096,0,0,0,50.71461503,9.220839096,0,41.49377593,0,4.610419548,0,32.27293684,13.83125864,0,0,0,0,0,0,0,46.10419548,46.10419548,0,0,0,0,0,0,0,0,4.610419548,4.610419548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.220839096,0,0,0,0,4.610419548,4.610419548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.3125864,23.05209774,55.32503458,142.923006,4.610419548,82.98755187,4.610419548,0,0,0,0,0,18.44167819,18.44167819,0,0,0,0,4.610419548,13.83125864,4.610419548,0,0,0,0,0,0,0,0,0
43_25_Dec_2014_Text_of_PMs_remarks_during_the_launch_of_Pt._Madan_Mohan_Malviya_National_mission_on_teachers_and_teaching_at_BHU_Varanasi_.txt,25-Dec-14,modi,20.85070892,0,20.85070892,4.170141785,25.02085071,0,41.70141785,0,0,4.170141785,4.170141785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.51042536,8.34028357,0,4.170141785,0,4.170141785,0,0,0,0,0,0,0,0,0,0,12.51042535,12.51042535,0,12.51042535,0,0,0,0,0,12.51042535,29.1909925,25.02085071,0,4.170141785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.85070893,4.170141785,0,0,0,16.68056714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34028357,0,0,0,0,0,108.4236864,4.170141785,37.53127606,125.1042535,4.170141785,141.7848207,4.170141785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44_29_Dec_2014_Text_of_PMs_remarks_at_the_concluding_session_of_the_National_Workshop_on_Make_in_India_.txt,29-Dec-14,modi,52.41700641,0,52.41700641,0,0,0,34.94467094,0,0,5.824111823,5.824111823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.824111823,5.824111823,0,0,0,0,0,64.06523005,23.29644729,5.824111823,34.94467094,0,0,0,0,0,0,0,34.94467094,0,5.824111823,23.29644729,5.824111823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.824111823,0,0,0,0,157.2510192,5.824111823,104.8340128,256.2609202,23.29644729,122.3063483,0,0,0,0,0,0,11.64822365,5.824111823,5.824111823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45_02_Jan_2015_Text_of_PMs_address_at_dedication_of_ICICIs_Digital_Village_to_the_Nation_.txt,2-Jan-15,modi,18.19284415,0,18.19284415,0,30.32140691,0,18.19284415,0,6.064281383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25712553,6.064281383,0,18.19284415,0,0,0,0,0,0,0,0,0,0,0,0,6.064281383,6.064281383,0,6.064281383,0,0,6.064281383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12856277,0,0,0,6.064281383,0,6.064281383,0,6.064281383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.064281383,0,0,0,0,0,163.7355973,0,72.77137659,121.2856277,6.064281383,60.64281383,0,0,0,0,0,0,0,0,0,18.19284415,0,18.19284415,0,0,0,0,0,0,0,0,0,0,0,0
46_03_Jan_2015_Text_of_PMs_address_at_the_102nd_Indian_Science_Congress_.txt,3-Jan-15,modi,19.24001924,24.05002405,43.29004329,0,0,0,28.86002886,0,0,4.81000481,4.81000481,0,0,0,0,0,9.62000962,9.62000962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.34006734,14.43001443,0,52.91005291,4.81000481,4.81000481,0,0,0,0,0,19.24001924,9.62000962,0,4.81000481,4.81000481,4.81000481,0,4.81000481,0,0,0,0,0,0,0,14.43001443,14.43001443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.24001924,4.81000481,0,0,0,0,14.43001443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81000481,4.81000481,0,0,0,0,62.53006253,4.81000481,9.62000962,120.2501203,48.1000481,245.3102453,0,0,0,0,0,0,4.81000481,4.81000481,0,14.43001443,0,14.43001443,0,0,0,0,0,0,0,4.81000481,4.81000481,0,0,0
47_08_Jan_2015_Text_of_PMs_address_at_the_Inauguration_of_Pravasi_Bharatiya_Divas_.txt,8-Jan-15,modi,54.13940898,13.53485224,72.18587864,6.767426122,20.30227837,0,65.41845252,4.511617415,9.02323483,0,0,0,2.255808707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.767426122,0,0,6.767426122,4.511617415,0,0,0,0,0,0,0,0,0,0,0,2.255808707,2.255808707,0,4.511617414,2.255808707,2.255808707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02323483,0,0,0,0,4.511617415,4.511617415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.511617415,0,0,4.511617415,0,0,0,0,0,2.255808707,0,0,0,0,0,0,0,151.1391834,9.02323483,72.18587864,106.0230092,18.04646966,74.44168734,2.255808707,0,0,0,20.30227837,0,0,0,0,0,0,0,2.255808707,4.511617415,2.255808707,0,0,0,0,6.767426122,6.767426122,0,0,0
48_11_Jan_2015_Text_of_PMs_speech_at_Vibrant_Gujarat_Summit_in_Gandhinagar_.txt,11-Jan-15,modi,72.74762171,8.393956351,81.14157806,0,16.7879127,2.79798545,30.77783996,0,0,2.79798545,2.79798545,0,8.393956351,0,0,0,2.79798545,0,0,0,2.79798545,0,0,0,0,0,5.5959709,2.79798545,0,2.79798545,0,8.393956351,0,19.58589815,0,5.595970901,13.98992725,2.79798545,8.393956351,2.79798545,2.79798545,2.79798545,2.79798545,0,16.7879127,0,0,11.1919418,5.595970901,5.5959709,2.79798545,2.79798545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79798545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.595970901,0,2.79798545,0,0,0,86.73754896,8.393956351,50.36373811,232.2327924,36.37381086,86.73754896,0,0,0,0,11.1919418,0,8.393956351,5.595970901,2.79798545,13.98992725,0,13.98992725,0,0,0,0,0,0,0,0,0,0,0,0
49_25_Jan_2015_Text_of_Prime_Ministers_Media_Statement_during_Joint_Press_Interaction_with_President_of_United_States_of_America_.txt,25-Jan-15,modi,21.23142251,21.23142251,42.46284502,0,10.61571125,0,10.61571125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.61571125,0,0,10.61571125,10.61571125,0,0,0,0,0,0,10.61571125,0,0,10.61571125,0,0,0,0,0,0,0,0,0,0,0,10.61571125,10.61571125,0,0,10.61571125,0,0,0,10.61571125,31.84713376,0,0,0,0,0,0,0,0,0,31.84713376,0,0,0,0,0,31.84713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.7728238,31.84713376,53.07855626,254.7770701,21.23142251,414.0127389,0,0,0,0,0,0,0,0,0,10.61571125,0,10.61571125,10.61571125,0,0,0,0,0,0,0,0,0,0,0
50_26_Jan_2015_Text_of_PMs_remarks_at_India-US_CEO_Forum_.txt,26-Jan-15,modi,40.73319756,0,40.73319756,0,0,0,10.18329939,0,0,0,0,0,0,0,0,0,30.54989817,30.54989817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.18329939,0,0,10.18329939,0,10.18329939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.7820774,10.18329939,71.28309572,183.299389,0,0,0,0,0,0,0,0,20.36659878,20.36659878,0,20.36659878,0,20.36659878,0,0,0,0,0,0,0,0,0,0,0,0
51_28_Jan_2015_Text_of_PMs_remarks_at_the_NCC_Rally_2015_.txt,28-Jan-15,modi,28.83506344,0,28.83506344,17.30103806,63.43713956,0,28.83506344,0,5.767012687,0,0,0,5.767012687,0,0,0,0,0,0,0,0,11.53402537,5.767012687,0,5.767012687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.30103806,5.767012687,5.767012687,0,5.767012687,0,0,5.767012687,0,5.767012687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.36908881,0,0,0,0,17.30103806,23.06805075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.272203,11.53402537,126.8742791,132.6412918,11.53402537,103.8062284,0,0,0,0,5.767012687,0,5.767012687,5.767012687,0,0,0,0,0,5.767012687,5.767012687,0,0,0,0,0,0,0,0,0
