CleanArea,DistrictCode,Area,DistrictBroken,TotalPopulation2011,TotalMales2011,TotalFemales2011,TotalWorkers2011,TotalWokersMale2011,TotalWorkersFemale2011,MainWorkers2011,MainWokersMale2011,MainWorkersFemale2011,PerMainWorkers2011,PerMainMale2011,PerMainFemale2011,PerMainWorkersMale2011,PerMainWorkersFemale2011,Agriculture2011,Manufacturing2011,WholesaleRetail2011,Construction2011,Services2011,NonAgriculture2011,TotalPopulation2001,TotalMales2001,TotalFemales2001,TotalWorkers2001,TotalMaleWorkers2001,TotalFemaleWorkers2001,MainWorkersTotal2001,MainWorkersMale2001,MainWorkerFemale2001,PerMainWorkers2001,PerMainMale2001,PerMainFemale2001,PerMainWorkersMale2001,PerMainWorkersFemale2001,Agriculture2001,Manufacturing2001,WholesaleRetail2001,Construction2001,Services2001,NonAgriculture2001,PPChangeinMain,PPChangeinMainMale,PPChangeinMainFemale,PPChangeinFemaleParticipation,PPChangeAgriculture,PPChangeinManufacturing,PPChangeinWholesale,PPChangeinConstruction,PPChangeinServices
Lalitpur,167,District - Lalitpur ,0,1221592,641011,580581,573746,328287,245459,445029,287154,157875,77.56550808,87.47041461,64.31827719,64.52478378,35.47521622,79.73278146,3.891881203,3.12294255,3.504490719,12.87084662,20.26721854,977734,519413,458321,494544,248971,245573,377609,231966,145643,76.3549856,93.16988726,59.30741572,61.43020956,38.56979044,80.68319346,6.06076656,3.546790463,1.789946744,11.46609323,19.31680654,1.210522479,-5.699472649,5.010861469,-3.094574223,-0.950412003,-2.168885357,-0.423847913,1.714543975,1.404753385
Hamirpur,168,District - Hamirpur ,0,1104285,593537,510748,513232,329257,183975,381156,264409,116747,74.2658291,80.30474675,63.45807854,69.37028408,30.62971592,70.64194188,5.850098123,3.612169296,7.101554219,16.40640578,29.35805812,1043724,563801,479923,481731,283889,197842,361014,243544,117470,74.94099404,85.78845957,59.37566341,67.46109569,32.53890431,77.30448127,6.513597811,4.740813376,3.137274455,13.04464647,22.69551873,-0.675164942,-5.483712826,4.082415135,-1.909188392,-6.662539385,-0.663499688,-1.12864408,3.964279765,3.361759308
Mahoba,169,District - Mahoba ,0,875958,466358,409600,391183,245061,146122,297393,200998,96395,76.02400922,82.0195788,65.96884795,67.58666142,32.41333858,70.77335378,6.777563695,3.152730562,7.813902815,14.63517971,29.22664622,708447,379691,328756,348172,192187,155985,264589,168933,95656,75.9937617,87.90032624,61.32384524,63.84732547,36.15267453,78.14534996,6.218701458,3.85050021,4.506990087,11.1289585,21.85465004,0.030247519,-5.880747446,4.645002707,-3.739335946,-7.37199618,0.558862237,-0.697769648,3.306912729,3.506221214
Banda,170,District - Banda ,0,1799410,965876,833534,787936,501927,286009,601082,415605,185477,76.28563741,82.80188155,64.85005717,69.14281246,30.85718754,74.64738588,4.576413867,3.769868337,6.63653212,14.13966813,25.35261412,1537334,826544,710790,713858,408657,305201,538947,350101,188846,75.49778808,85.67111294,61.87594405,64.96019089,35.03980911,78.90274925,5.8050235,4.268137683,3.304963197,11.98726405,21.09725075,0.787849337,-2.86923139,2.974113116,-4.182621571,-4.255363369,-1.228609633,-0.498269346,3.331568924,2.152404078
Chitrakoot,171,District - Chitrakoot ,0,991730,527721,464009,432898,256175,176723,337669,217346,120323,78.00197737,84.84278325,68.08564816,64.36658384,35.63341616,78.6755669,4.619612698,3.266216324,3.901453791,12.80336661,21.3244331,766225,409178,357047,365024,190245,174779,279808,166730,113078,76.65468572,87.63962259,64.69770396,59.58728843,40.41271157,82.98511837,4.96447564,3.559226327,1.69330398,10.35710201,17.01488163,1.347291652,-2.796839338,3.387944204,-4.779295418,-4.309551466,-0.344862943,-0.293010002,2.208149811,2.446264598
Fatehpur,172,District - Fatehpur ,0,2632733,1384722,1248011,1235305,767593,467712,903649,606497,297152,73.15189366,79.01283623,63.5331144,67.1164357,32.8835643,71.91431629,7.425670808,3.692584178,4.386437654,16.27357525,28.08568371,2308384,1219602,1088782,982676,598876,383800,747577,507758,239819,76.07563429,84.78516421,62.48540907,67.92049515,32.07950485,77.94648578,7.564705709,4.307649914,2.356145253,12.13266326,22.05351422,-2.923740627,-5.772327978,1.047705328,0.804059451,-6.032169491,-0.139034901,-0.615065736,2.030292401,4.140911991
Pratapgarh,173,District - Pratapgarh ,0,3209141,1606085,1603056,1302568,812597,489971,878819,579342,299477,67.46818592,71.29511923,61.12137249,65.92278956,34.07721044,65.39059806,7.368070103,3.81443733,3.775521467,23.46581037,34.60940194,2731174,1362948,1368226,1050713,588841,461872,764359,479283,285076,72.74669677,81.39429829,61.72186233,62.70391269,37.29608731,76.98162774,8.867299266,4.25650774,1.165813446,12.98525954,23.01837226,-5.278510845,-10.09917906,-0.600489845,-3.218876872,-11.59102968,-1.499229163,-0.44207041,2.609708021,10.48055082
Kaushambi,174,District - Kaushambi,0,1599596,838485,761111,711382,422593,288789,529669,334243,195426,74.45633991,79.09335933,67.67086004,63.10412729,36.89587271,72.84870362,7.584736883,3.30546058,3.546743343,16.01981615,27.15129638,1293154,682290,610864,594202,339249,254953,437228,277834,159394,73.58238444,81.89677788,62.51897409,63.54442076,36.45557924,78.32526737,8.855791486,3.998142845,1.951613346,10.8673278,21.67473263,0.873955471,-2.803418551,5.151885954,0.440293465,-5.476563742,-1.271054604,-0.692682265,1.595129998,5.152488348
Allahabad,175,District - Allahabad,0,5954391,3131807,2822584,2468657,1578263,890394,1783414,1209072,574342,72.24227586,76.60776436,64.50425317,67.79536328,32.20463672,48.46406948,10.5945675,6.159198033,6.126283634,34.81507939,51.53593052,4936105,2626448,2309657,1883926,1166413,717513,1420414,971180,449234,75.39648585,83.26210356,62.60987606,68.37302364,31.62697636,56.69565352,15.26681658,7.037032865,3.554949472,24.48258043,43.30434648,-3.154209988,-6.654339202,1.894377115,0.577660364,-8.231584045,-4.672249078,-0.877834833,2.571334161,10.33249896
Bara Banki,176,District - Bara Banki,0,3260699,1707073,1553626,1275500,882933,392567,984939,725134,259805,77.21983536,82.12786248,66.18105954,73.62222432,26.37777568,73.96326067,8.097151194,3.317971976,2.182267125,15.75732101,26.03673933,2673581,1416921,1256660,1048271,705800,342471,832091,619362,212729,79.37747014,87.75318787,62.11591638,74.43440681,25.56559319,78.90170666,9.001900033,3.811722516,1.091226801,11.0051665,21.09829334,-2.15763478,-5.625325395,4.065143155,0.812182493,-4.938445995,-0.904748838,-0.49375054,1.091040324,4.75215451
Faizabad,177,District - Faizabad,0,2470996,1259628,1211368,969055,661557,307498,692411,500446,191965,71.45218796,75.64669409,62.42804831,72.27585928,27.72414072,64.02425727,6.881173176,4.817081184,5.17524996,23.91931959,35.97574273,2088928,1077472,1011456,937366,538935,398431,692436,452651,239785,73.87039854,83.98990602,60.18231513,65.37080683,34.62919317,75.51181625,7.288327008,4.82167305,2.218544385,14.98131235,24.48818375,-2.418210586,-8.343211932,2.245733181,-6.905052447,-11.48755899,-0.407153832,-0.004591865,2.956705575,8.938007243
Ambedkar Nagar,178,District - Ambedkar Nagar,0,2397888,1212410,1185478,934010,611785,322225,647657,449015,198642,69.34154881,73.39424798,61.6469858,69.32913564,30.67086436,65.72969952,10.01950106,3.742721842,3.257897313,20.99290211,34.27030048,2026876,1024953,1001923,782188,465884,316304,578315,386697,191618,73.93555002,83.00285049,60.58032779,66.86615426,33.13384574,74.23151743,12.24073386,4.289530792,1.469441394,12.05830732,25.76848257,-4.594001216,-9.608602516,1.066658016,-2.46298138,-8.501817909,-2.221232793,-0.54680895,1.788455919,8.934594783
Sultanpur,179,District - Sultanpur,0,3797117,1914586,1882531,1492236,990790,501446,1033039,723099,309940,69.22758867,72.98206482,61.80924766,69.99726051,30.00273949,67.67479253,7.811902552,3.926086043,3.707314051,20.80599087,32.32520747,3214832,1623819,1591013,1179583,742006,437577,875723,605716,270007,74.24004924,81.632224,61.70502563,69.16753357,30.83246643,73.06248665,11.67732262,4.323855831,1.652234782,13.60795594,26.93751335,-5.012460572,-8.650159181,0.104222026,-0.829726941,-5.387694124,-3.865420072,-0.397769788,2.055079269,7.198034927
Bahraich,180,District - Bahraich,0,3487731,1843884,1643847,1310271,971434,338837,967860,756001,211859,73.86716183,77.82319746,62.52534404,78.11057384,21.88942616,79.61182402,3.692889467,3.142189986,2.578575414,14.11671109,20.38817598,2381072,1275351,1105721,898054,647957,250097,722611,570656,151955,80.46409236,88.07004168,60.75842573,78.97139678,21.02860322,82.64252828,4.88700006,4.07107005,1.585777133,10.88469453,17.35747172,-6.596930528,-10.24684423,1.766918314,0.860822939,-3.030704252,-1.194110592,-0.928880064,0.992798281,3.232016563
Shrawasti,181,District - Shrawasti,0,1117361,593897,523464,479549,330890,148659,337118,246343,90775,70.29896841,74.4486083,61.06256601,73.07322659,26.92677341,82.66245054,3.020010797,1.683090194,1.837635487,12.47990318,17.33754946,1176391,631916,544475,523005,325903,197102,403875,286580,117295,77.22201509,87.93413991,59.50979696,70.95759827,29.04240173,89.44524915,3.578334881,2.306159084,0.648963169,6.327452801,10.55475085,-6.92304668,-13.48553161,1.552769049,-2.115628319,-6.782798612,-0.558324083,-0.62306889,1.188672317,6.152450378
Balrampur,182,District - Balrampur,0,2148665,1114721,1033944,889992,587060,302932,636374,446991,189383,71.50333936,76.14059892,62.51667041,70.24029894,29.75970106,80.05921046,3.774352818,2.82129691,3.282189404,12.88424731,19.94078954,1682350,887939,794411,773041,436805,336236,598349,385495,212854,77.4019748,88.25333959,63.30494058,64.42644677,35.57355323,87.03749818,3.877502929,3.295234052,0.908332762,8.176666126,12.96250182,-5.898635442,-12.11274067,-0.78827017,-5.813852171,-6.978287718,-0.103150111,-0.473937142,2.373856642,4.707581187
Gonda,183,District - Gonda,0,3433919,1787146,1646773,1322048,918476,403572,967546,710430,257116,73.18539115,77.34878211,63.71006908,73.42596631,26.57403369,75.20913734,4.447127062,2.962649838,2.195864589,18.14787101,24.79086266,2765586,1451101,1314485,988537,697775,290762,788544,611424,177120,79.76878964,87.62480742,60.91580055,77.53834916,22.46165084,83.08845163,5.113348145,3.694784311,1.007172713,10.79102751,16.91154837,-6.583398485,-10.27602531,2.794268531,4.112382849,-7.879314284,-0.666221084,-0.732134474,1.188691876,7.356843492
Siddharthnagar,184,District - Siddharthnagar,0,2559297,1295095,1264202,1073623,666308,407315,718393,473503,244890,66.91296666,71.06368226,60.12300063,65.91141617,34.08858383,79.63329264,3.577568267,2.747799603,2.098433587,14.69070551,20.36670736,2040085,1047165,992920,900172,502946,397226,657785,416821,240964,73.07325711,82.87589523,60.66168881,63.36736168,36.63263832,86.67284903,4.191035065,3.028497153,0.667391321,8.468724583,13.32715097,-6.160290455,-11.81221296,-0.538688186,-2.544054499,-7.039556391,-0.613466798,-0.280697551,1.431042266,6.221980922
Basti,185,District - Basti,0,2464464,1255272,1209192,935696,625562,310134,649642,460071,189571,69.42874609,73.54522813,61.12551349,70.81915886,29.18084114,73.82696932,4.683964399,3.547954104,2.883434261,18.60563203,26.17303068,2084814,1075765,1009049,820673,490620,330053,608878,409825,199053,74.19252248,83.53206147,60.30940485,67.30822923,32.69177077,81.03133961,5.93107322,3.789593318,0.868646921,12.16894025,18.96866039,-4.76377639,-9.986833342,0.816108635,-3.510929625,-7.204370296,-1.247108821,-0.241639214,2.01478734,6.436691778
Sant Kabir Nagar,186,District - Sant Kabir Nagar,0,1715183,869656,845527,676868,453191,223677,446769,315841,130928,66.00533634,69.69269028,58.53440452,70.69447522,29.30552478,72.83831242,7.026002252,3.280666295,3.421231106,16.71445423,27.16168758,1420226,719465,700761,572445,331350,241095,410051,267616,142435,71.63151045,80.76535386,59.0783716,65.26407691,34.73592309,81.36768353,6.944258153,3.764165921,1.144491783,10.54356653,18.63231647,-5.626174108,-11.07266358,-0.543967075,-5.430398313,-8.529371116,0.081744098,-0.483499626,2.276739323,6.170887694
Mahrajganj,187,District - Mahrajganj,0,2684703,1381754,1302949,1291429,812177,479252,827572,548474,279098,64.08188139,67.53133861,58.23616803,66.27507939,33.72492061,77.36994485,4.650350664,2.777160175,2.419970709,15.55973378,22.63005515,2173878,1124290,1049588,1028530,569929,458601,716065,447321,268744,69.6202347,78.48714489,58.60083166,62.4693289,37.5306711,84.61005635,5.120205568,3.548420884,0.747837138,9.521900945,15.38994365,-5.538353315,-10.95580628,-0.364663631,-3.805750487,-7.240111499,-0.469854904,-0.771260709,1.672133572,6.037832831
Gorakhpur,188,District - Gorakhpur,0,4440895,2277777,2163118,1625921,1183931,441990,1125168,850754,274414,69.20188619,71.85841067,62.08602005,75.61128649,24.38871351,52.63693955,8.135407335,6.102910854,8.250767885,30.97688523,47.36306045,3769456,1923197,1846259,1351926,890988,460938,971070,697433,273637,71.82863559,78.27636287,59.36525086,71.82108396,28.17891604,64.44252217,9.663052097,6.876229314,3.971495361,21.92293038,35.55747783,-2.626749398,-6.417952202,2.720769188,-3.790202533,-11.80558262,-1.527644762,-0.77331846,4.279272525,9.053954854
Kushinagar,189,District - Kushinagar,0,3564544,1818055,1746489,1391683,969614,422069,907589,656425,251164,65.21521065,67.69962067,59.5078056,72.32624018,27.67375982,71.84055779,6.101330007,2.907152907,3.480209654,18.57790255,28.15944221,2893196,1473637,1419559,1191198,723089,468109,838139,562956,275183,70.36101471,77.85431669,58.78609469,67.16737916,32.83262084,82.86775821,6.599859928,3.351472727,1.123322027,9.409059834,17.13224179,-5.145804062,-10.15469601,0.721710904,-5.158861024,-11.02720043,-0.49852992,-0.44431982,2.356887628,9.168842719
Deoria,190,District - Deoria ,0,3100946,1537436,1563510,1072155,743816,328339,722556,525076,197480,67.39286764,70.59218947,60.14515486,72.6692464,27.3307536,59.95493775,8.205315574,5.685926074,5.758446404,26.08130027,40.04506225,2712650,1355023,1357627,906736,581373,325363,645917,454260,191657,71.23539818,78.13572354,58.9055916,70.32792139,29.67207861,71.24243517,8.795092868,6.050312966,2.279240212,17.68323175,28.75756483,-3.84253054,-7.543534071,1.239563254,-2.341325008,-11.28749742,-0.589777294,-0.364386892,3.479206192,8.398068526
Azamgarh,191,District - Azamgarh,0,4613913,2285004,2328909,1627090,1048815,578275,1135557,774119,361438,69.79066923,73.80891768,62.50278847,68.1708624,31.8291376,63.50900924,9.435545728,4.649348293,4.217841993,22.83760304,36.49099076,3939916,1950415,1989501,1341911,782639,559272,986399,644888,341511,73.50703586,82.39916488,61.06348968,65.37800626,34.62199374,72.21803753,12.35179679,4.953370796,1.657949775,13.77221591,27.78196247,-3.71636663,-8.590247193,1.439298786,-2.792856142,-8.709028293,-2.91625106,-0.304022503,2.559892218,9.065387136
Mau,192,District - Mau,0,2205968,1114709,1091259,833062,542194,290868,582068,396328,185740,69.87090997,73.09708333,63.85714482,68.08963901,31.91036099,50.72053437,19.43587347,4.544486211,5.333397472,24.51019469,49.27946563,1853997,933523,920474,679303,394199,285104,507243,328161,179082,74.6710967,83.24754756,62.81286829,64.69502783,35.30497217,59.29978334,23.6571032,5.121214093,2.157545792,14.88556767,40.70021666,-4.800186729,-10.15046423,1.044276535,-3.394611184,-8.579248968,-4.221229731,-0.576727881,3.175851681,9.624627018
Ballia,193,District - Ballia,0,3239774,1672902,1566872,1182404,804862,377542,820511,581595,238916,69.39345604,72.26021355,63.28196598,70.88204789,29.11795211,59.44941628,6.744089963,4.344365889,5.277199209,28.52929455,40.55058372,2761620,1413774,1347846,898071,605108,292963,653388,475844,177544,72.75460403,78.63786299,60.60287477,72.8271716,27.1728284,71.38484331,8.790642008,5.954501766,2.581926818,17.24258787,28.61515669,-3.361147991,-6.377649441,2.679091214,1.945123709,-11.93542703,-2.046552044,-1.610135877,2.69527239,11.28670668
Jaunpur,194,District - Jaunpur,0,4494204,2220465,2273739,1599390,965933,633457,1158409,747738,410671,72.42817574,77.41095915,64.83013054,64.5487043,35.4512957,67.33709769,7.523940163,4.71905864,3.084920784,22.05404136,32.66290231,3911679,1941903,1969776,1334681,745943,588738,986510,625980,360530,73.91354189,83.91794011,61.23776621,63.45399438,36.54600562,70.90561677,12.86484678,5.359702385,1.614682061,14.61485439,29.09438323,-1.485366146,-6.506980966,3.592364333,-1.094709916,-3.568519078,-5.34090662,-0.640643745,1.470238723,7.439186976
Ghazipur,195,District - Ghazipur,0,3620268,1855075,1765193,1334607,838185,496422,978283,654074,324209,73.30120402,78.03456278,65.30915229,66.85938527,33.14061473,66.75154327,6.666169196,4.364176828,3.869636905,22.71265063,33.24845673,3037582,1537141,1500441,1072958,637994,434964,808916,537296,271620,75.39120823,84.21646599,62.4465473,66.42172982,33.57827018,71.16795811,10.46128399,5.583027162,2.161287451,16.20947045,28.83204189,-2.090004205,-6.18190321,2.862604993,-0.437655449,-4.416414842,-3.795114793,-1.218850334,1.708349453,6.503180182
Chandauli,196,District - Chandauli ,0,1952756,1017905,934851,812654,550166,262488,550614,390109,160505,67.75503474,70.90750792,61.14755722,70.84981493,29.15018507,58.18595241,10.57800928,4.606857072,6.395405856,24.84063246,41.81404759,1643251,855123,788128,621096,402163,218933,456667,323255,133412,73.52599276,80.37910002,60.9373644,70.78571475,29.21428525,64.76491623,13.44699748,5.34985011,3.241749459,18.54633683,35.23508377,-5.770958023,-9.471592101,0.210192823,-0.064100179,-6.57896382,-2.868988207,-0.742993037,3.153656397,6.29429563
Varanasi,197,District - Varanasi ,0,3676841,1921857,1754984,1292830,933345,359485,1042879,791312,251567,80.66636758,84.78236879,69.97983226,75.87764256,24.12235744,31.02584288,22.09949572,10.03577596,8.116569612,38.75809178,68.97415712,3138671,1649187,1489484,1010349,700233,310116,838182,633088,205094,82.95965058,90.41104889,66.1346077,75.53108991,24.46891009,31.0921733,34.00275835,10.8871343,4.199088026,30.70598032,68.9078267,-2.293282995,-5.628680102,3.845224565,-0.346552658,-0.066330416,-11.90326263,-0.851358335,3.917481585,8.052111458
Sant Ravidas Nagar (Bhadohi),198,District - Sant Ravidas Nagar (Bhadohi) ,0,1578213,807099,771114,560741,383669,177072,402919,293530,109389,71.85474221,76.50605079,61.77656546,72.85087077,27.14912923,41.49990445,27.19256228,6.020564927,7.212864124,24.09466915,58.50009555,1353705,705997,647708,430622,291018,139604,330244,247271,82973,76.68999726,84.96759651,59.43454342,74.87524376,25.12475624,39.49140635,43.10206998,5.33635736,1.738108792,15.66841487,60.50859365,-4.835255053,-8.461545717,2.342022042,2.024372989,2.008498093,-15.90950771,0.684207567,5.474755332,8.426254283
Mirzapur,199,District - Mirzapur ,0,2496970,1312302,1184668,1044776,685239,359537,751138,522211,228927,71.89464536,76.20859291,63.67272353,69.52264431,30.47735569,58.68721859,14.39921825,4.188311602,5.610154193,21.30340896,41.31278141,2116042,1115249,1000793,811938,518139,293799,621721,439914,181807,76.57247228,84.90269985,61.88142233,70.75746195,29.24253805,63.21903233,19.46146262,4.903807335,2.454638013,14.86486704,36.78096767,-4.677826923,-8.69410694,1.791301198,1.234817641,-4.531813738,-5.062244365,-0.715495733,3.15551618,6.438541922
Sonbhadra,200,District - Sonbhadra ,0,1862559,971344,891215,914938,544167,370771,630835,400312,230523,68.94838776,73.56418158,62.17395643,63.45748096,36.54251904,70.09709353,7.840560527,2.759834188,4.670317912,17.39202803,29.90290647,1463519,770897,692622,627152,380899,246253,473673,320057,153616,75.52762329,84.02673675,62.381372,67.56918803,32.43081197,72.57833991,9.54139248,3.722610324,2.309610216,15.57065739,27.42166009,-6.579235528,-10.46255516,-0.207415572,4.111707069,-2.481246375,-1.700831953,-0.962776136,2.360707696,1.821370632
Etah,201,District - Etah ,Y,1774480,947339,827141,572678,442255,130423,464000,376775,87225,81.02284355,85.19406225,66.87854136,81.20150862,18.79849138,69.73383621,4.682327586,5.076293103,1.759482759,23.82435345,30.26616379,2790410,1509199,1281211,808324,677719,130605,689875,606144,83731,85.34634627,89.43883822,64.11010298,87.86287371,12.13712629,73.26501178,8.621561877,6.190396811,1.988911035,16.12451531,26.73498822,2.42744357,0.878914235,4.761528988,7.29473008,-1.710616963,-2.07553426,-1.20769896,0.104780936,3.681370287
Kanshiram Nagar,202,District - Kanshiram Nagar ,Y,1436719,764165,672554,507266,375917,131349,407857,325664,82193,80.40298384,86.63188949,62.57603788,79.84759364,20.15240636,73.62555994,8.666272738,4.876218871,2.473906296,15.23426103,26.37444006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.42744357,0.878914235,4.761528988,7.29473008,-1.710616963,-2.07553426,-1.20769896,0.104780936,3.681370287
Pashchim Champaran,203,District - Pashchim Champaran ,0,3935042,2061110,1873932,1843590,1166335,677255,1266224,854678,411546,68.68251618,73.27894644,60.76677175,67.49816778,32.50183222,82.38463337,3.557032563,2.482815047,2.106894199,11.95143987,17.61536663,3043466,1600839,1442627,1285876,815311,470565,1017597,712356,305241,79.13647972,87.37230333,64.8669153,70.00374411,29.99625589,84.80233334,5.590720098,3.570568703,1.001378738,8.605567823,15.19766666,-10.45396355,-14.09335689,-4.100143556,2.505576334,-2.417699974,-2.033687535,-1.087753656,1.10551546,3.345872049
Purba Champaran,204,District - Purba Champaran ,0,5099371,2681209,2418162,1992570,1354955,637615,1482388,1074052,408336,74.39578032,79.26846279,64.04115336,72.45417529,27.54582471,80.90182867,3.647695475,3.028829159,1.792513161,13.65796269,19.09817133,3939773,2077047,1862726,1348252,978144,370108,1124911,878366,246545,83.43477332,89.79925246,66.6143396,78.08315502,21.91684498,82.55986474,5.868819844,4.338565451,0.91305001,10.65826541,17.44013526,-9.038992997,-10.53078967,-2.573186238,5.628979733,-1.658036065,-2.221124369,-1.309736292,0.879463151,2.999697283
Sheohar,205,District - Sheohar ,0,656246,346673,309573,238615,177000,61615,175434,136340,39094,73.52178195,77.02824859,63.44883551,77.71583615,22.28416385,81.34797132,3.172703125,1.791556939,1.230662243,14.24866331,18.65202868,515961,273680,242281,161352,128918,32434,138111,117421,20690,85.59608806,91.08192805,63.79108343,85.01929607,14.98070393,87.60706968,4.017782798,2.721723831,0.584312618,7.790834908,12.39293032,-12.07430611,-14.05367946,-0.34224792,7.303459919,-6.259098359,-0.845079673,-0.930166892,0.646349625,6.457828407
Sitamarhi,206,District - Sitamarhi ,0,3423574,1803252,1620322,1223787,906764,317023,930247,727598,202649,76.01379979,80.24116529,63.92249143,78.2155707,21.7844293,76.76240826,5.291175355,3.515087928,1.991836577,15.95457981,23.23759174,2682720,1417611,1265109,865172,669206,195966,746006,620973,125033,86.22632263,92.79250335,63.80341488,83.23967904,16.76032096,80.27415329,7.324471921,4.489642174,1.249587805,11.15178698,19.72584671,-10.21252284,-12.55133807,0.11907655,5.024108334,-3.511745027,-2.033296567,-0.974554246,0.742248772,4.802792822
Madhubani,207,District - Madhubani ,0,4487379,2329313,2158066,1867045,1177070,689975,1393991,940004,453987,74.6629567,79.85965151,65.79760136,67.43257309,32.56742691,81.61831748,3.103176419,2.329857223,1.271313803,14.0071923,18.38168252,3575281,1840997,1734284,1390402,881616,508786,1083973,769953,314020,77.96112204,87.33428159,61.71946555,71.03064375,28.96935625,83.83935762,5.608350023,3.343256705,0.665053465,9.887238889,16.16064238,-3.298165331,-7.474630084,4.078135811,3.598070658,-2.221040144,-2.505173604,-1.013399482,0.606260338,4.11995341
Supaul,208,District - Supaul ,0,2229076,1155283,1073793,1112917,643010,469907,762816,476815,286001,68.54203862,74.15359015,60.86331976,62.50721013,37.49278987,86.38334802,2.193189445,1.657673672,1.522254384,9.901208155,13.61665198,1732578,902207,830371,809916,436472,373444,639883,396983,242900,79.00609446,90.95268425,65.04321933,62.03993543,37.96006457,89.89518396,3.133854158,2.432944773,0.728258135,6.242703744,10.10481604,-10.46405583,-16.7990941,-4.179899568,-0.467274701,-3.511835948,-0.940664712,-0.7752711,0.793996249,3.658504411
Araria,209,District - Araria ,0,2811569,1463333,1348236,1248833,754785,494048,928226,611289,316937,74.32747213,80.98849341,64.15105415,65.85562137,34.14437863,85.88317931,2.600228824,2.188152454,1.458696481,10.05789538,14.11682069,2158608,1128105,1030503,898643,552473,346170,737446,503554,233892,82.06217597,91.14544964,67.56564694,68.28350822,31.71649178,88.06176995,3.655454094,3.136636445,0.722764785,7.560011174,11.93823005,-7.734703842,-10.15695623,-3.414592788,2.427886848,-2.178590635,-1.055225271,-0.948483991,0.735931696,2.49788421
Kishanganj,210,District - Kishanganj ,0,1690400,866970,823430,584632,442856,141776,461411,369064,92347,78.92332271,83.33724732,65.1358481,79.98595612,20.01404388,82.1334992,3.39783837,2.925591284,1.824187113,12.64447532,17.8665008,1296348,669552,626796,413593,329033,84560,365813,308390,57423,88.44758011,93.72616121,67.90799432,84.3026355,15.6973645,83.41885061,5.57525293,4.150207893,1.049716659,9.956179797,16.58114939,-9.524257403,-10.38891388,-2.772146225,4.316679378,-1.285351414,-2.17741456,-1.224616609,0.774470454,2.688295519
Purnia,211,District - Purnia ,0,3264619,1699370,1565249,1285888,855532,430356,976638,686159,290479,75.95047158,80.20261077,67.49737427,70.25724987,29.74275013,83.11605733,2.212488148,2.305972121,1.508133003,13.16332152,16.88394267,2543942,1328417,1215525,976725,628194,348531,829887,582339,247548,84.96629041,92.70050335,71.02610672,70.17087869,29.82912131,86.89267334,3.110905461,3.603743642,0.738534282,9.257886917,13.10732666,-9.015818829,-12.49789257,-3.52873245,-0.086371186,-3.776616008,-0.898417313,-1.297771522,0.769598721,3.9054346
Katihar,212,District - Katihar ,0,3071029,1600430,1470599,1189838,846099,343739,888561,668276,220285,74.679158,78.98319227,64.08495981,75.20879264,24.79120736,83.03369155,2.446314884,2.532746767,2.23856325,12.28143031,16.96630845,2392638,1246872,1145766,963127,601732,361395,774246,546828,227418,80.38877531,90.87567223,62.92782136,70.62716501,29.37283499,84.41386846,4.318782402,3.932600233,0.941432051,10.32591709,15.58613154,-5.709617309,-11.89247995,1.157138451,-4.581627634,-1.380176907,-1.872467518,-1.399853466,1.297131199,1.955513227
Madhepura,213,District - Madhepura ,0,2001762,1047559,954203,963161,563770,399391,674986,427579,247407,70.08028772,75.84280824,61.94606288,63.34635089,36.65364911,87.23025366,1.69514627,1.789370446,1.386102823,9.688497243,12.76974634,1526646,797180,729466,737057,382190,354867,587079,348906,238173,79.65177727,91.29124258,67.11613083,59.43084321,40.56915679,90.916214,2.666421385,2.506817651,0.413743295,6.003621318,9.083785998,-9.571489552,-15.44843434,-5.170067951,-3.915507679,-3.685960337,-0.971275115,-0.717447205,0.972359528,3.684875924
Saharsa,214,District - Saharsa ,0,1900661,997174,903487,819148,536902,282246,568949,398597,170352,69.45619107,74.24017791,60.35585978,70.05847624,29.94152376,80.39683697,3.109593303,2.813608953,2.564201712,13.92936801,19.60316303,1508182,789432,718750,663110,377044,286066,514864,334746,180118,77.64382983,88.78168065,62.96379157,65.01639268,34.98360732,84.80239442,4.240731533,3.258530408,1.122238106,9.834635943,15.19760558,-8.187638765,-14.54150274,-2.607931791,-5.042083565,-4.405557444,-1.13113823,-0.444921455,1.441963607,4.094732067
Darbhanga,215,District - Darbhanga ,0,3937385,2059949,1877436,1475675,1100864,374811,1053094,818542,234552,71.3635455,74.35450701,62.57873968,77.72734438,22.27265562,71.56208278,5.7102215,4.353077693,2.915789094,19.81190663,28.43791722,3295789,1722189,1573600,1121671,800619,321052,890293,686223,204070,79.3720262,85.71155568,63.56291193,77.07833264,22.92166736,75.40079502,7.598172736,5.300502194,1.34438887,15.65664337,24.59920498,-8.008480704,-11.35704868,-0.984172242,-0.649011739,-3.838712242,-1.887951237,-0.947424501,1.571400224,4.155263255
